"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14859.2763985978","14564.5479012309","14916.9207361985","15960.8876878391","17093.6204005001","17908.7792493487","18463.7814054136","19136.9137603884","19340.8943274184","20579.365916514","21514.4775494886","22496.7539260252","23306.2795376277","23961.418766871","25080.0399478","25677.4190803252","27744.7358884648","29355.6648246194","29827.1425475385","30700.5585671542","31239.1913090553","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39955.8030258734","42285.319902666","43930.881423072","45073.2030753169","44251.7942246991",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16523.2258899943","17174.4085224179","17819.2420635277","18290.3504525272","19098.7398106258","19874.9454999649","20750.7525823381","21713.4196677294","22297.4219452189","23165.3502699412","24594.0505028395","25353.372614749","26148.6363716614","26907.401527702","28332.1441523937","29673.9634671003","31627.5846154054","33164.3688909637","34021.2515558097","33141.1841294224","34387.4353892017","35799.8048313982","36773.5770376708","38071.0523665009","39209.2770678404","40328.4217117181","41671.8295626031","43265.2522749883","44941.1459497099","46245.2728473868","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23156.9336511602","24299.9350293642","25728.7678737272","26732.5750107653","27354.2531300841","28580.3437821103","29555.9046021649","31693.8444581418","32660.360942837","33196.9424602386","35953.9428943414","37938.245402551","37462.727366871","36341.6167150186","36884.6900463594","37960.459522063","40100.3467295245","41774.239924805","44507.8904668523","45516.4197035033","44291.3128957532","43425.6708963038","44508.8924877046","42078.8688454535","38624.6470799706","31113.3708334587","28925.8696398671","29082.4797211003","29031.6443296801","28448.8587759504","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11171.3050387192","11753.9057142638","12332.5535373773","12917.2202092483","14270.47206579","15215.665583796","17094.7759221662","18973.0490165301","20526.2212516631","20841.3137207308","22469.164005994","24234.0934353112","25352.7768218267","25641.6474583771","25460.3123138474","21748.0332372005","21230.2519105641","22714.2414928176","23285.7176164984","23717.0243339303","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1923.52875655714","2030.18685038203","2174.96124614923","2204.18129104662","2271.82188556978","2367.41251391128","2456.6946973345","2452.98245938159","2472.43206015719","2529.00928403654","2625.26179450155","2709.02790116832","2753.54073972718","2898.03298255964","3127.69076876858","3357.36342582462","3579.96243151875","3766.85556187164","3818.07198504114","3868.7439423357","3890.29061860796","3993.55936698761","4018.73273731874","4103.62956351879","4238.63386740085","4373.01447488222","4410.0065649467","4571.20507840804","4853.26655740247","4888.84508713448","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5045.0199622448","5588.89260888795","6058.22835310976","6406.71998207907","6593.2944032604","6710.57877547172","6968.21557448008","7394.0047774261","7865.18932920972","8126.98608250691","8367.73037097735","8435.28713785198","8594.06888238452","8951.6480576707","9701.8207547401","10527.4535142253","11570.9716908529","13066.858170822","14373.6473689313","14405.1081448025","15153.5109845062","16923.9346609559","18679.4980569804","20809.8578779509","22897.4189714623","25319.2102399028","27828.5579200812","30454.8157166028","31855.3357028634","32767.7032116989","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3361.40681524292","3481.07916372897","3472.63909858012","3670.78536918909","4132.37905551941","4448.21054587404","4570.91704085522","4861.12190848049","4811.26041805526","4873.86444489795","5043.26718093489","5120.06880606732","5423.64423020835","5697.43212566785","6084.89253463637","6610.89170564893","7262.25808387806","8026.61032508827","8857.86386069926","8951.01253484043","9730.42110393424","10476.7963282297","10767.6773277036","11295.9632644083","11510.2788763872","11572.3207931902","12013.3773897006","12506.5293750586","13057.145753762","13302.110743005","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2665.11991925831","2671.98532207105","2676.08841367701","2731.35736743012","2844.30280716338","2969.97207773794","3128.62870108085","3272.9299957622","3218.35741048054","3292.51702375141","3439.53876451597","3545.73414226081","3657.97035710281","3835.91675159398","4115.76881392618","4370.37388744856","4657.70879087164","5008.20140938995","5239.72693822341","5268.49498352627","5626.28116094441","5865.34355125391","6296.82761394557","6614.68352376812","6960.90071578066","7186.76928046358","7703.76227527466","8120.86879329703","8720.60737918418","9291.03905173395","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9848.90560806798","10555.1109005013","10963.3683024327","10709.8560242768","11503.8093057684","12379.8678399804","12858.1008051774","13741.7584789981","13517.2559805667","13013.4277111337","13440.4227586855","14808.1658650337","15442.9198071152","15209.2478105669","16444.9941747687","17812.8207405537","17930.9182246828","17826.3936114578","18887.1521079934","18315.769047838","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439.24541635131","1592.12862523173","1811.50613945587","2141.99730729753","2264.38079759823","2182.96687227894","2337.53289738147","2229.46624647303","2117.05708355149","2136.04146588894","2081.45393485043","2079.35580035235","2066.01305437349","2106.82341652267","2176.64556035163","2335.16219408828","2477.9947393668","2678.30276865838","2656.86483175551","2791.71539972281","3039.78415729063","3069.75974106153","3206.19582545047","3318.80093409666","3761.52343131399","3966.77071201283","4144.60363202244","4285.62875567254","4290.6982826662","4533.76116084795","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6170.24905350426","5910.39779682746","6178.15695330798","6544.28866798961","7022.96893648308","7666.66649705337","8257.7236194561","8933.51408201675","9487.37019690989","10040.8983752327","10676.7629895648","11124.5279330297","11804.2662616751","12275.7956677812","13342.6145646128","13896.7933802514","15132.0722480162","16782.4390073383","18303.3529197976","19254.0922750374","21088.6163287205","22827.6981360924","23745.6977950951","24567.5061660535","25475.5046935928","26862.052515029","28322.1069770904","30064.5034841771","31978.5311498844","34151.7928122918","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1413.4319818108","1430.1538453679","1470.41663142891","1475.21652191423","1468.27803985411","1503.24490827035","1577.80668650026","1662.81911309571","1779.08460737231","1852.80232132062","1960.89380646406","2034.78666358982","2099.00028940591","2015.90109966084","2288.96289146706","2431.88386554213","2592.49932741952","2751.5612663443","2911.2153085984","2998.77832862277","3135.2151905945","3254.95016495473","3365.60671074087","3505.56713939311","3602.51856913325","3472.85047473198","3410.90765225357","3511.61315978252","3591.75269642539","3665.71447376661","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13423.4856535942","14097.1465551019","14979.473485701","15912.0154861857","16775.5406003952","17741.7651772499","18278.4178700352","19320.6080053847","20500.4883877153","21807.8737425342","22961.2908722605","24893.0167980861","25485.6265883854","25956.5348844852","28981.3984677503","29332.6521339588","29920.8257974594","30545.6741727125","30745.4158591417","30541.064185524","30925.4008276163","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7459921451","35141.9853900763","36302.4205843202","",
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11751.4867660629","12708.8436584337","13150.3006509582","13170.6940146943","13545.2277913225","14371.6768926566","14884.9704434397","15783.2073047835","16686.3837375943","17718.1515724418","18884.886242676","19533.3573053028","20356.647299736","20829.5995598828","21460.0207763732","22725.2774946084","24649.7193808917","25701.8945759454","26665.8372952939","26478.3689731109","27282.7508350764","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29660.8960672526","31607.7542431733","33044.7167387481","34931.7846000824","36760.1228095402","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5391.76126927857","5621.18705550795","5701.24857061838","5975.87457941472","6275.72693559001","6685.80118526436","6758.59955095411","7008.43642629572","6939.76237790037","6799.34869089101","6654.17281515976","6612.67734769257","6590.16727798233","6876.99709020225","7223.5565404482","7485.29921737347","7960.72539286791","8495.3369990428","9083.30324165859","9014.72096470513","9993.52038806418","10490.9272595681","10022.1285860516","11086.7507242112","11425.6646002709","11471.4942285323","12029.955577156","12594.3487633541","13187.7001280606","13231.7148688403","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2101.37043158369","2197.51706328862","2165.76208019369","2415.61654728403","2722.49782609505","2915.04756610263","2656.4665957576","2399.86203358305","2079.53510513308","2354.10338623769","2873.15619488706","3213.97252464148","3195.52938602275","3319.75653868126","3537.08907387241","3768.43749044008","3929.22267518","4286.78984087136","5012.67333020419","5123.17467632841","5510.13293040455","5954.40078363208","6305.39180301552","6401.74089135074","6469.90909814318","6481.14940698107","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2809.81997559701","2836.44992308248","3005.9937638492","3113.82804557717","3332.70220657259","3485.92349931115","3631.89303154916","3603.15857785201","3647.93433602962","3878.43026849652","3866.23378945795","3969.78169233426","4083.34924212246","4184.20555880391","4437.44269854759","4610.71850740582","4792.49700432722","4888.82308126107","4968.92201136028","4883.80746727644","5029.46796234477","5249.34813709012","5457.61218709313","5737.96444645428","6422.04780169774","6821.45548001326","6965.67559236039","7290.65249991391","7596.98137819531","7637.00352668717","",
